CONTIG	START	END	LOG2_COPY_RATIO
chr20	60737557	60738056	1.538499801
chr20	60738057	60738237	2.028517533
chr20	60738263	60738762	0.821980908
chr20	60738950	60739449	1.326155676
chr20	60740227	60740726	0.919097604
chr20	60747487	60747986	0.84786885
chr20	60747987	60748107	1.302336186
chr20	60749322	60749821	0.762534489
chr20	60753987	60754486	0.815757477
chr20	60754487	60754986	1.295328286
chr20	60768221	60768720	1.130977037
chr20	60768721	60768930	1.595070896
chr20	60770607	60771106	1.008328627
chr20	60771107	60771255	0.708064569
chr20	60772657	60773156	1.028695844
chr20	60773157	60773273	1.546829145
chr20	60773439	60773938	1.11572983
chr20	60773939	60774041	0.981755008
chr20	60774042	60774541	1.105147508
chr20	60775488	60775987	1.190156528
chr20	60775988	60776487	1.080254892
chr20	60790765	60791264	1.03228445
chr20	60791265	60791764	0.890092598
chr20	60791765	60792232	0.883035547
chr20	60793296	60793795	1.233933639
chr20	60794526	60795025	0.844479008
chr20	60830862	60831361	0.936710695
chr20	60831362	60831527	1.113458389
chr20	60834786	60835285	1.038686454
chr20	60835286	60835431	1.126176388
chr20	60838421	60838920	0.764294493
chr20	60846930	60847429	1.025884175
chr20	60848114	60848613	1.07811847
chr20	60853962	60854461	0.925988012
chr20	60854462	60854645	0.986150121
chr20	60855863	60856362	0.975551869
chr20	60856595	60857094	1.143803886
chr20	60858851	60859350	0.856996231
chr20	60859351	60859475	0.993427782
chr20	60861388	60861887	0.963026754
chr20	60861888	60862017	1.072798752
chr20	60864012	60864511	1.091874427
chr20	60866508	60867007	0.763626849
chr20	60868590	60869089	1.042850156
chr20	60869090	60869589	1.188532699
chr20	60878373	60878872	1.148533111
chr20	60878873	60879087	0.588387416
chr20	60879266	60879765	0.909331887
chr20	60879766	60879883	1.362195218
chr20	60881002	60881501	0.909799679
chr20	60881540	60882039	1.284363058
chr20	60882176	60882579	1.126381492
chr20	60882580	60882980	1.354371344
chr20	60882981	60883328	0.709613971
chr20	60883329	60883618	1.016133102
chr20	60883619	60884019	0.959417752
chr20	60884020	60884519	0.705525573
chr20	60884652	60884967	1.317940607
chr20	60884968	60885185	0.883940813
chr20	60885186	60885420	1.033018973
chr20	60885421	60885674	1.267226739
chr20	60885675	60885921	0.934313341
chr20	60885922	60886183	1.295780705
chr20	60886184	60886409	1.274120296
chr20	60886410	60886630	1.584915708
chr20	60886631	60886907	1.443644812
chr20	60886908	60887167	1.402120878
chr20	60887168	60887413	0.944970027
chr20	60887414	60887637	0.797151211
chr20	60887638	60887889	0.598034525
chr20	60887890	60888104	0.684092827
chr20	60888105	60888344	1.167134239
chr20	60888345	60888610	0.902699179
chr20	60888611	60889108	1.039210816
chr20	60889109	60889553	1.04162493
chr20	60889554	60889817	0.737776089
chr20	60889818	60890043	0.789063422
chr20	60890044	60890513	1.158922505
chr20	60890753	60891252	0.998045682
chr20	60891476	60891883	1.38160023
chr20	60891884	60892239	0.95234141
chr20	60892240	60892636	1.047936291
chr20	60892637	60893084	1.265388988
chr20	60893259	60893758	0.667439372
chr20	60893803	60894302	0.866525565
chr20	60894489	60894988	1.459575338
chr20	60895364	60895759	1.214506325
chr20	60895760	60896196	0.958478171
chr20	60896824	60897274	1.397597117
chr20	60897275	60897609	1.48614163
chr20	60897610	60898064	1.225600485
chr20	60898261	60898760	1.097378719
chr20	60898779	60899023	1.559999058
chr20	60899024	60899378	1.398433823
chr20	60899379	60899860	1.137964822
chr20	60900121	60900620	1.419003763
chr20	60900621	60900852	1.339892665
chr20	60901482	60901868	1.039175454
chr20	60901869	60902155	1.002857876
chr20	60902156	60902523	0.960321627
chr20	60902524	60902823	1.085363986
chr20	60902824	60903181	0.950765695
chr20	60903182	60903681	1.411237276
chr20	60903701	60904152	0.908278015
chr20	60904153	60904559	0.845308915
chr20	60904582	60905081	0.975910803
chr20	60905293	60905734	1.167396582
chr20	60905735	60906043	0.581484183
chr20	60906044	60906435	1.181266529
chr20	60907177	60907539	0.651079059
chr20	60907540	60907959	1.871280463
chr20	60907960	60908364	1.581858017
chr20	60908365	60908578	1.470635272
chr20	60908579	60908859	1.076224786
chr20	60908860	60909168	1.082734971
chr20	60909169	60909487	1.170820316
chr20	60909488	60909876	0.882812781
chr20	60909877	60910227	0.918806793
chr20	60910228	60910575	1.216633998
chr20	60911145	60911644	0.951662119
chr20	60911646	60912092	0.742257013
chr20	60912395	60912821	0.762043013
chr20	60912822	60913032	1.218222311
chr20	60913033	60913246	1.069351582
chr20	60913247	60913474	1.138952781
chr20	60913475	60913914	1.059455057
chr20	60920623	60921034	0.841309796
chr20	60921035	60921416	0.980243081
chr20	60921417	60921694	1.013450048
chr20	60921695	60921912	1.10245224
chr20	60921913	60922334	1.176904551
chr20	60926509	60926910	0.857492637
chr20	60926911	60927216	1.240231021
chr20	60927217	60927666	1.035940526
chr20	60927815	60928314	1.260871524
chr20	60928315	60928641	0.758143894
chr20	60937205	60937704	0.993122824
chr20	60937705	60937858	1.561047583
chr20	60962285	60962555	0.844535536
chr20	60962556	60962814	0.983883465
chr20	60962815	60963167	1.064573951
chr20	60963168	60963466	0.909903738
chr20	60963467	60963630	1.014750735
chr20	60963631	60964130	1.563437631
chr20	60965631	60966130	1.052767155
chr20	60966131	60966235	1.741440386
chr20	60966236	60966735	1.078121771
chr20	60967194	60967693	1.067073992
chr20	60967764	60968263	1.065938949
chr20	60968288	60968787	1.032503984
chr20	60968788	60968911	0.893463595
chr20	60968962	60969461	1.094967132
chr20	60969742	60970241	0.474159179
chr20	60971120	60971519	0.889476234
chr20	60971520	60971898	1.292189209
chr20	60985542	60986041	1.166790999
chr20	60986042	60986302	0.978998261
chr20	60987429	60987847	0.79174076
chr20	60987848	60988206	0.785636539
chr20	60988207	60988706	0.858579963
chr20	60988739	60989238	0.385337748
chr20	60989239	60989738	1.28160569
chr20	60989926	60990425	1.286566854
chr20	60990489	60990779	1.098439078
chr20	60990780	60991110	1.025723111
chr20	60991111	60991542	1.087121116
chr20	60991565	60992064	1.031524645
chr20	60992104	60992603	0.883655259
chr20	60993228	60993727	1.143341837
chr20	60994392	60994891	1.125575526
chr20	61039302	61039801	1.242819495
chr20	61039802	61040221	1.180322779
chr20	61040222	61040704	1.043383907
chr20	61040705	61041204	0.932990099
chr20	61041231	61041730	0.835087941
chr20	61048208	61048707	0.756918734
chr20	61048708	61048884	1.383208011
chr20	61049804	61050303	0.712518091
chr20	61142744	61143243	2.104363568
chr20	61143244	61143743	1.317981086
chr20	61143744	61144243	1.077378021
chr20	61150421	61150920	2.322967845
chr20	61151262	61151761	0.842979157
chr20	61161868	61162367	0.661555999
chr20	61167400	61167899	#NUM!
chr20	61287460	61287959	1.193845714
chr20	61287960	61288459	1.098056442
chr20	61288460	61288852	0.864127434
chr20	61289778	61290277	0.316680192
chr20	61291513	61292012	1.114179733
chr20	61292013	61292135	1.38721226
chr20	61292165	61292664	0.762126393
chr20	61296025	61296524	0.91925818
chr20	61296525	61297024	0.684213013
chr20	61297547	61298046	0.893042183
chr20	61298047	61298223	1.726155835
chr20	61298846	61299312	0.822188772
chr20	61299313	61299682	0.954782629
chr20	61299683	61300087	0.924735596
chr20	61300088	61300587	1.037402466
chr20	61302851	61303350	1.091592086
chr20	61303351	61303850	1.452926719
chr20	61340437	61340936	1.003094406
chr20	61340937	61341436	0.812872403
chr20	61385786	61386285	1.276524975
chr20	61389367	61389866	0.946350801
chr20	61391119	61391618	1.024073242
chr20	61391619	61392118	1.146461749
chr20	61427574	61428073	1.518692901
chr20	61428243	61428742	1.048837093
chr20	61429688	61430112	0.754754944
chr20	61430113	61430604	0.895335178
chr20	61430605	61431104	1.094076105
chr20	61431105	61431604	1.398419578
chr20	61435936	61436435	-0.664981389
chr20	61438638	61439137	0.782285881
chr20	61439348	61439847	0.972443231
chr20	61440686	61441185	0.862229158
chr20	61441600	61442099	1.391678262
chr20	61442563	61443062	1.308076736
chr20	61443331	61443830	1.243389825
chr20	61443831	61444330	0.870999408
chr20	61444331	61444830	0.940530494
chr20	61444831	61445330	0.044224957
chr20	61448707	61449206	0.921717648
chr20	61449619	61450118	0.920059516
chr20	61450323	61450822	0.80515463
chr20	61451030	61451529	1.0226513
chr20	61452282	61452713	0.844253495
chr20	61452714	61452995	0.794083058
chr20	61452996	61453312	1.028984482
chr20	61453313	61453729	0.60376451
chr20	61453730	61454229	0.869386761
chr20	61455546	61456045	0.987254756
chr20	61456087	61456586	1.269249637
chr20	61456918	61457388	1.058874421
chr20	61457389	61457859	1.733753018
chr20	61457868	61458367	1.053389428
chr20	61458383	61458882	1.127111607
chr20	61459024	61459523	0.868918062
chr20	61459865	61460221	0.928722923
chr20	61460222	61460567	1.201743955
chr20	61460568	61460915	0.985632785
chr20	61460916	61461075	0.765414678
chr20	61461076	61461421	0.330114396
chr20	61461461	61461816	1.155015013
chr20	61461817	61462190	1.481219461
chr20	61463255	61463754	1.21773698
chr20	61464121	61464620	1.089485642
chr20	61467022	61467421	0.855299903
chr20	61467422	61467757	0.875880106
chr20	61467758	61468134	0.848521196
chr20	61468184	61468683	1.251425956
chr20	61469785	61470284	1.10549437
chr20	61471643	61472142	1.245404234
chr20	61472143	61472642	1.278157262
chr20	61472643	61473142	1.272713182
chr20	61473143	61473642	0.961254181
chr20	61476667	61477166	0.804917682
chr20	61477167	61477666	0.444319704
chr20	61485117	61485616	0.917032321
chr20	61485617	61485759	0.921206548
chr20	61488496	61488995	1.018723996
chr20	61488996	61489240	1.035624587
chr20	61490465	61490964	0.979281733
chr20	61490965	61491128	1.457646992
chr20	61491226	61491725	1.009742661
chr20	61491726	61491910	1.167182952
chr20	61510339	61510838	-0.060881827
chr20	61510839	61511338	0.681583102
chr20	61511339	61511838	0.987178737
chr20	61511839	61512338	1.218778251
chr20	61512339	61512838	1.062968451
chr20	61512839	61513338	0.891417919
chr20	61513339	61513838	0.807607089
chr20	61521816	61522315	1.110890852
chr20	61522316	61522757	0.941542891
chr20	61523088	61523587	1.133166152
chr20	61523910	61524409	0.942336337
chr20	61524410	61524564	0.594572647
chr20	61524767	61525266	1.118839128
chr20	61525267	61525655	1.026211208
chr20	61525656	61526030	1.012339095
chr20	61526031	61526333	1.060515981
chr20	61526334	61526767	1.051799171
chr20	61527334	61527813	0.914512409
chr20	61527814	61528313	0.972113439
chr20	61528314	61528598	1.030287134
chr20	61536599	61537098	0.851194683
chr20	61537099	61537598	0.962104888
chr20	61538248	61538747	1.014176429
chr20	61538748	61538961	1.286448421
chr20	61540800	61541299	0.968164161
chr20	61541300	61541622	1.246446101
chr20	61541875	61542374	1.08508828
chr20	61542375	61542874	0.948323596
chr20	61542875	61543216	1.063028206
chr20	61572592	61573091	1.161205257
chr20	61573092	61573222	1.610662945
chr20	61574088	61574587	1.22421235
chr20	61574588	61574690	1.358298152
chr20	61574691	61575190	0.958262581
chr20	61575840	61576339	0.960595467
chr20	61576340	61576839	1.06160735
chr20	61587866	61588365	1.052488512
chr20	61588554	61589053	1.184123962
chr20	61591605	61592104	2.474253668
chr20	61593725	61594224	5.95222472
chr20	61594374	61594828	4.094923796
chr20	61594829	61595282	1.60434723
chr20	61595329	61595828	1.536546653
chr20	61596233	61596732	4.882492488
chr20	61596740	61597239	2.356400493
chr20	61597626	61597993	2.797986519
chr20	61597994	61598334	4.47193297
chr20	61598438	61598937	3.705138846
chr20	61637028	61637527	1.144190327
chr20	61637528	61638027	0.846075314
chr20	61666855	61667236	2.5401293
chr20	61809601	61810100	-0.569985984
chr20	61827531	61828030	0.932105881
chr20	61828031	61828336	1.003427864
chr20	61833388	61833887	0.815592069
chr20	61833888	61834387	0.901408905
chr20	61834388	61834887	0.989128645
chr20	61834888	61835387	0.866407117
chr20	61844965	61845464	1.026116301
chr20	61846678	61847085	1.049212005
chr20	61867006	61867505	1.220508902
chr20	61867506	61868005	1.397180842
chr20	61869004	61869503	0.759657215
chr20	61869551	61869874	1.142506465
chr20	61869875	61870048	0.861419618
chr20	61870049	61870353	1.279656402
chr20	61870354	61870647	1.272562616
chr20	61870648	61871147	0.695605968
chr20	61872492	61872991	0.973763076
chr20	61872992	61873108	0.774728158
chr20	61873640	61874139	1.01374309
chr20	61875125	61875624	1.037036389
chr20	61878679	61879178	1.246246815
chr20	61879916	61880415	1.004686914
chr20	61881036	61881535	0.994189265
chr20	61906678	61907177	0.936149395
chr20	61907178	61907217	1.552625091
chr20	61907218	61907691	0.912269194
chr20	61907692	61908191	0.972079101
chr20	61908306	61908805	0.910402752
chr20	61909218	61909717	1.069702189
chr20	61910000	61910499	1.039826922
chr20	61912392	61912891	1.000945317
chr20	61913920	61914419	1.058153731
chr20	61914952	61915447	1.24040153
chr20	61915448	61915947	1.024007572
chr20	61915948	61916447	1.102343999
chr20	61916755	61917198	0.952388088
chr20	61917199	61917643	0.894468004
chr20	61917644	61917976	0.886048749
chr20	61917977	61918468	1.65103604
chr20	61918665	61919164	1.201375523
chr20	61919165	61919664	1.409401071
chr20	61929011	61929510	4.134263156
chr20	61936518	61937017	3.703523709
chr20	61937073	61937572	3.335418423
chr20	61938591	61939090	#NUM!
chr20	61939162	61939661	3.142004897
chr20	61939668	61940167	3.863228856
chr20	61940434	61940933	5.780799588
chr20	61940980	61941479	3.013618398
chr20	61941500	61941999	2.487968043
chr20	61942495	61942933	3.17087702
chr20	61943184	61943589	4.292763963
chr20	61943590	61944022	1.423540569
chr20	61944023	61944377	5.316617713
chr20	61944378	61944847	1.378393697
chr20	61944848	61945333	1.354316005
chr20	61945334	61945803	2.599832903
chr20	61946505	61947004	1.619453696
chr20	61947654	61948153	2.249317502
chr20	61950159	61950658	4.584808847
chr20	61950696	61951169	4.858170511
chr20	61951170	61951595	4.956297652
chr20	61951596	61951970	3.536540195
chr20	61952114	61952613	4.001616762
chr20	61956542	61956932	6.166918474
chr20	61956933	61957260	3.156179025
chr20	61957261	61957751	2.993225647
chr20	61957853	61958352	2.017795142
chr20	61959053	61959384	4.980039825
chr20	61959385	61959580	5.546269065
chr20	61959581	61960080	4.187596533
chr20	61960686	61961185	3.05215793
chr20	61977824	61978323	0.643426225
chr20	61978324	61978465	0.736139803
chr20	61980754	61981253	0.787101261
chr20	61981254	61981753	0.852159222
chr20	61981754	61982253	0.839812339
chr20	61982254	61982629	0.90535787
chr20	61987058	61987557	1.085662982
chr20	61987592	61988017	1.398361173
chr20	61990649	61991148	1.200413439
chr20	62037810	62038309	0.762557452
chr20	62038310	62038809	0.775222926
chr20	62039515	62040014	1.155730541
chr20	62044552	62045051	1.003346481
chr20	62045052	62045184	0.774264319
chr20	62045190	62045689	1.038556394
chr20	62046005	62046504	0.65940587
chr20	62050721	62051220	1.057353749
chr20	62055279	62055778	0.91665866
chr20	62059469	62059968	1.228936478
chr20	62062442	62062941	1.092238238
chr20	62064780	62065279	0.975036228
chr20	62065280	62065506	0.629099863
chr20	62069727	62070226	1.051845859
chr20	62070700	62071199	0.930488142
chr20	62071200	62071311	1.264791274
chr20	62073508	62074007	1.106065939
chr20	62075761	62076260	1.429792066
chr20	62076261	62076388	1.003902898
chr20	62076389	62076888	0.935651832
chr20	62077849	62078348	1.100467044
chr20	62103270	62103769	1.156011759
chr20	62119616	62120024	#NUM!
chr20	62120025	62120524	0.80528412
chr20	62120525	62120755	0.128709365
chr20	62121581	62122080	1.253278789
chr20	62122081	62122338	1.508150681
chr20	62124239	62124738	1.008989912
chr20	62125907	62126406	1.122506454
chr20	62126407	62126704	1.355107417
chr20	62126958	62127457	1.072819331
chr20	62127458	62127638	0.842414809
chr20	62128722	62129221	1.047304515
chr20	62129222	62129437	1.286319432
chr20	62152442	62152790	0.667618217
chr20	62152791	62152981	1.063691851
chr20	62152982	62153481	1.141629857
chr20	62160603	62161102	0.952621864
chr20	62161103	62161253	0.954721884
chr20	62161254	62161753	1.122481495
chr20	62161848	62162347	1.003898187
chr20	62162348	62162530	1.053913883
chr20	62163628	62164127	0.995838622
chr20	62164128	62164290	1.754966686
